Location,Year,Cut,Block,Position,ID,Treatment,MSC,DM_Pct,Height_inch,Yield_MgHa,FallDormancy_cm
OR,2020,4,10,11,31011,172,,,20.4,3.0870198374,
OR,2020,4,10,12,31012,106,,,24,2.4444945818,
OR,2020,4,10,13,31013,89,,,19.2,2.118400937,
OR,2020,4,10,14,31014,127,,,18,2.1063233946,
OR,2020,4,10,15,31015,107,,,24,2.6884609382,
OR,2020,4,10,16,31016,103,,,20.4,2.3985999206,
OR,2020,4,10,17,31017,201,,,20.4,1.9404584789,
OR,2020,4,10,18,31018,7,,,12,0.9734499174,
OR,2020,4,10,19,31019,32,,,19.2,1.9952100045,
OR,2020,4,10,20,31020,175,,,18,2.8285604301,
OR,2020,4,11,1,31101,2,,,27.6,2.0411046656,
OR,2020,4,11,2,31102,11,,,12,1.2246627994,
OR,2020,4,11,3,31103,201,,,19.2,1.9136194958,
OR,2020,4,11,4,31104,5,,,24,1.5435099187,
OR,2020,4,11,5,31105,180,,,24,2.7367711078,
OR,2020,4,11,6,31106,136,,,9.6,0.6908354253,
OR,2020,4,11,7,31107,9,,,7.2,1.0290066125,
OR,2020,4,11,8,31108,26,,,18,2.2367608525,
OR,2020,4,11,9,31109,53,,,18,2.359951785,
OR,2020,4,11,10,31110,1,,,24,2.0314426317,
OR,2020,4,11,11,31111,198,,,21.6,3.0097235661,
OR,2020,4,11,12,31112,42,,,6,0.900984663,
OR,2020,4,11,13,31113,43,,,12,1.3043745792,
OR,2020,4,11,14,31114,14,,,16.8,1.9686394112,
OR,2020,4,11,15,31115,163,,,24,2.601502633,
OR,2020,4,11,16,31116,130,,,20.4,1.6618698342,
OR,2020,4,11,17,31117,97,,,9.6,0.9178932224,
OR,2020,4,11,18,31118,202,,,24,2.2571584796,
OR,2020,4,11,19,31119,124,,,12,1.2294938163,
OR,2020,4,11,20,31120,35,,,18,1.751243648,
ID,2018,1,1,1,20101,80,2,18.33,,2.54,
ID,2018,1,1,2,20102,132,2.3,18.88,,3.41,
ID,2018,1,1,3,20103,202,2.2,17.28,,3.17,
ID,2018,1,1,4,20104,103,2.3,18.45,,2.83,
ID,2018,1,1,5,20105,201,1.5,18.5,,2.87,
ID,2018,1,1,6,20106,104,1.8,18.65,,2.65,
ID,2018,1,1,7,20107,43,1.9,17.65,,2.29,
ID,2018,1,1,8,20108,154,1.8,18.24,,2.69,
ID,2018,1,1,9,20109,40,2.1,17.62,,2.65,
ID,2018,1,1,10,20110,78,2.4,17.9,,2.95,
ID,2018,1,1,11,20111,91,1.8,17.99,,3.49,
ID,2018,1,1,12,20112,48,2.5,17.54,,2.92,
ID,2018,1,1,13,20113,72,2.2,18.14,,2.88,
ID,2018,1,1,14,20114,178,1.8,18.5,,2.57,
ID,2018,1,1,15,20115,110,2.4,18.69,,3.69,
ID,2018,1,1,16,20116,16,2.3,18.75,,3.19,
ID,2018,1,1,17,20117,44,2.1,18.14,,2.05,
ID,2018,1,1,18,20118,51,2,18.14,,2.66,
ID,2018,1,1,19,20119,130,2,18.14,,2.77,
ID,2018,1,1,20,20120,166,1.9,17.21,,2.84,
ID,2018,1,2,1,20201,54,2.4,20.66,,2.31,
ID,2018,1,2,2,20202,15,2,20,,2.97,
ID,2018,1,2,3,20203,201,2.2,19.74,,3.05,
ID,2018,1,2,4,20204,6,2.4,20.87,,2.45,
ID,2018,1,2,5,20205,33,2.2,18.09,,2.73,
ID,2018,1,2,6,20206,100,2,19.38,,2.21,
ID,2018,1,2,7,20207,179,2,18.75,,1.68,
ID,2018,1,2,8,20208,126,2.6,19.91,,3.53,
ID,2018,1,2,9,20209,92,3.2,19.74,,2.78,
ID,2018,1,2,10,20210,174,2,18.9,,3.77,
ID,2018,1,2,11,20211,28,1.4,17.21,,2.11,
ID,2018,1,2,12,20212,144,2.2,20,,2.54,
ID,2018,1,2,13,20213,202,1.8,18.18,,3.84,
ID,2018,1,2,14,20214,66,2.2,20.24,,2.54,
ID,2018,1,2,15,20215,90,1.8,18.78,,2.91,
ID,2018,1,2,16,20216,68,2,20.98,,2.52,
ID,2018,1,2,17,20217,149,1.8,23.13,,3.82,
ID,2018,1,2,18,20218,102,2.2,19.64,,3.06,
ID,2018,1,2,19,20219,168,2.4,20.26,,1.72,
ID,2018,1,2,20,20220,164,1.9,20.35,,4,
ID,2018,1,3,1,20301,186,2.2,20,,3.16,
ID,2018,1,3,2,20302,159,2,20.57,,2.91,
ID,2018,1,3,3,20303,147,2,19.66,,2.5,
ID,2018,1,3,4,20304,109,1.8,21.77,,3.24,
ID,2018,1,3,5,20305,29,2,19.4,,2.31,
ID,2018,1,3,6,20306,75,2,19.07,,2.57,
ID,2018,1,3,7,20307,161,1.9,20.94,,3.5,
ID,2018,1,3,8,20308,127,2.2,20.9,,2.59,
ID,2018,1,3,9,20309,120,2,19.37,,2.68,
ID,2018,1,3,10,20310,155,2.4,19.7,,2.88,
ID,2018,1,3,11,20311,41,2,20.9,,4.07,
ID,2018,1,3,12,20312,151,2.6,20.63,,2.67,
ID,2018,1,3,13,20313,150,1.9,19.86,,2.99,
ID,2018,1,3,14,20314,201,2,20.27,,3.34,
ID,2018,1,3,15,20315,195,2,20.63,,2.88,
ID,2018,1,3,16,20316,108,2.3,20.94,,3.16,
ID,2018,1,3,17,20317,162,2.1,18.88,,2.66,
ID,2018,1,3,18,20318,60,1.8,20.9,,3.01,
ID,2018,1,3,19,20319,134,2,21.67,,2.97,
ID,2018,1,3,20,20320,202,2.4,19.32,,2.13,
ID,2018,1,4,1,20401,34,1.9,19.41,,2.83,
ID,2018,1,4,2,20402,97,1.5,20.34,,2.88,
ID,2018,1,4,3,20403,56,1.8,20.83,,3.8,
ID,2018,1,4,4,20404,23,2.1,20.38,,2.4,
ID,2018,1,4,5,20405,202,2.2,20.22,,2.56,
ID,2018,1,4,6,20406,129,2,22.5,,3.08,
ID,2018,1,4,7,20407,187,2.5,20.38,,3.26,
ID,2018,1,4,8,20408,111,1.8,19.72,,2.93,
ID,2018,1,4,9,20409,76,2.1,18.54,,2.57,
ID,2018,1,4,10,20410,158,1.5,22.7,,3.22,
ID,2018,1,4,11,20411,201,2.3,21.18,,3.12,
ID,2018,1,4,12,20412,39,2.2,19.44,,2.7,
ID,2018,1,4,13,20413,87,2.7,20.25,,3.1,
ID,2018,1,4,14,20414,172,2.8,21.67,,3.72,
ID,2018,1,4,15,20415,157,3,21.12,,3.43,
ID,2018,1,4,16,20416,169,1.2,19.64,,2.21,
ID,2018,1,4,17,20417,177,2,19.9,,3.29,
ID,2018,1,4,18,20418,22,2,21.56,,3.36,
ID,2018,1,4,19,20419,61,2.3,19.35,,3.04,
ID,2018,1,4,20,20420,180,2.2,21.88,,2.94,
ID,2018,1,5,1,20501,152,1.6,20.19,,2.21,
ID,2018,1,5,2,20502,202,3.1,21.22,,2.46,
ID,2018,1,5,3,20503,148,2.6,20.34,,3.6,
ID,2018,1,5,4,20504,201,3,22.33,,3.69,
ID,2018,1,5,5,20505,85,1.5,19.63,,3.01,
ID,2018,1,5,6,20506,193,2.2,21.13,,3.09,
ID,2018,1,5,7,20507,79,2,20.18,,3.42,
ID,2018,1,5,8,20508,89,3,21.22,,3.64,
ID,2018,1,5,9,20509,2,2.4,21.25,,2.69,
ID,2018,1,5,10,20510,73,2,21.22,,2.81,
ID,2018,1,5,11,20511,196,3,20.45,,3.17,
ID,2018,1,5,12,20512,119,1.8,23.47,,3.6,
ID,2018,1,5,13,20513,59,1.7,21.18,,3.29,
ID,2018,1,5,14,20514,9,1.6,19.81,,2.76,
ID,2018,1,5,15,20515,63,1,22.95,,3.38,
ID,2018,1,5,16,20516,125,1.8,23.29,,3.8,
ID,2018,1,5,17,20517,122,2.7,20,,2.77,
ID,2018,1,5,18,20518,138,2.5,20.94,,2.82,
ID,2018,1,5,19,20519,191,1.8,21.05,,3.31,
ID,2018,1,5,20,20520,183,1.7,22.53,,3.13,
ID,2018,1,6,1,20601,3,2,21.97,,2.67,
ID,2018,1,6,2,20602,26,2.1,22.86,,2.81,
ID,2018,1,6,3,20603,8,2,20.96,,3.24,
ID,2018,1,6,4,20604,133,2.4,21.05,,2.88,
ID,2018,1,6,5,20605,96,1.7,19.44,,3.26,
ID,2018,1,6,6,20606,64,1.2,22.07,,3.28,
ID,2018,1,6,7,20607,42,1,21.78,,1.79,
ID,2018,1,6,8,20608,145,1.9,20.47,,3,
ID,2018,1,6,9,20609,10,2,20.18,,2.84,
ID,2018,1,6,10,20610,74,1.5,22.08,,3.44,
ID,2018,1,6,11,20611,167,2.4,23.26,,4.12,
ID,2018,1,6,12,20612,188,2.2,20.63,,2.92,
ID,2018,1,6,13,20613,69,1.3,21,,3.62,
ID,2018,1,6,14,20614,4,1.7,21.42,,2.79,
ID,2018,1,6,15,20615,201,2.2,22.38,,4.19,
ID,2018,1,6,16,20616,202,2.8,20.52,,3.2,
ID,2018,1,6,17,20617,153,2.4,20.32,,2.91,
ID,2018,1,6,18,20618,112,1.8,21.42,,2.99,
ID,2018,1,6,19,20619,30,1.1,22.86,,3.82,
ID,2018,1,6,20,20620,83,1.4,21.65,,3.63,
ID,2018,1,7,1,20701,184,2.3,20.74,,2.67,
ID,2018,1,7,2,20702,170,2.5,22.97,,3.31,
ID,2018,1,7,3,20703,47,2.6,20.21,,3.53,
ID,2018,1,7,4,20704,57,2,20,,2.93,
ID,2018,1,7,5,20705,88,2.5,20.63,,3.66,
ID,2018,1,7,6,20706,113,2.7,22.46,,3.97,
ID,2018,1,7,7,20707,93,2.9,21.15,,3.64,
ID,2018,1,7,8,20708,7,3,21.14,,3.43,
ID,2018,1,7,9,20709,36,2.4,21.06,,3.33,
ID,2018,1,7,10,20710,165,2,21.62,,2.91,
ID,2018,1,7,11,20711,140,2.5,20.5,,1.53,
ID,2018,1,7,12,20712,107,2.8,20.83,,3.65,
ID,2018,1,7,13,20713,182,2.7,21.12,,3.49,
ID,2018,1,7,14,20714,202,2.3,20.27,,3.63,
ID,2018,1,7,15,20715,71,2.4,21.93,,4,
ID,2018,1,7,16,20716,198,3,20.1,,3.18,
ID,2018,1,7,17,20717,192,3,19.94,,4.17,
ID,2018,1,7,18,20718,65,2.5,22.52,,4.13,
ID,2018,1,7,19,20719,190,2.9,21.94,,3.72,
ID,2018,1,7,20,20720,201,2.7,20.1,,3.09,
ID,2018,1,8,1,20801,135,1.5,20.65,,3.16,
ID,2018,1,8,2,20802,117,2.3,22.17,,3.3,
ID,2018,1,8,3,20803,21,2.6,21.69,,3.46,
ID,2018,1,8,4,20804,185,2.9,19.49,,2.94,
ID,2018,1,8,5,20805,20,2.2,20.15,,3.33,
ID,2018,1,8,6,20806,114,2.5,20.74,,3.42,
ID,2018,1,8,7,20807,176,2.4,19.07,,2.86,
ID,2018,1,8,8,20808,46,2.7,18.78,,1.22,
ID,2018,1,8,9,20809,81,2.6,19.18,,2.75,
ID,2018,1,8,10,20810,171,1.9,20,,2.74,
ID,2018,1,8,11,20811,201,2.1,20.63,,3.71,
ID,2018,1,8,12,20812,194,3,19.22,,1.8,
ID,2018,1,8,13,20813,11,2.9,19.05,,2.96,
ID,2018,1,8,14,20814,45,1.5,21.94,,3.21,
ID,2018,1,8,15,20815,163,2.6,20.67,,3.82,
ID,2018,1,8,16,20816,202,3.5,19.43,,0.93,
ID,2018,1,8,17,20817,141,2.8,19.74,,3.45,
ID,2018,1,8,18,20818,49,2.5,20.87,,3.39,
ID,2018,1,8,19,20819,143,2.6,20,,3.39,
ID,2018,1,8,20,20820,19,2.6,19.57,,3.33,
ID,2018,1,9,1,20901,1,2.6,21.89,,2.66,
ID,2018,1,9,2,20902,123,2.1,22.22,,3.46,
ID,2018,1,9,3,20903,35,2,21.86,,3.6,
ID,2018,1,9,4,20904,86,2.4,21.18,,3.15,
ID,2018,1,9,5,20905,27,2.7,22.18,,3.88,
ID,2018,1,9,6,20906,131,3,22.98,,3.63,
ID,2018,1,9,7,20907,181,2.9,20.69,,3.67,
ID,2018,1,9,8,20908,70,3.2,21.58,,3.39,
ID,2018,1,9,9,20909,14,2.1,22.33,,3.85,
ID,2018,1,9,10,20910,121,2.5,21.37,,2.09,
ID,2018,1,9,11,20911,106,2.3,23.91,,3.88,
ID,2018,1,9,12,20912,53,3,19.1,,3.21,
ID,2018,1,9,13,20913,201,2.2,22.06,,3.7,
ID,2018,1,9,14,20914,38,2.7,22.61,,2.89,
ID,2018,1,9,15,20915,115,3,22.89,,3.31,
ID,2018,1,9,16,20916,5,2.5,20.97,,3.57,
ID,2018,1,9,17,20917,160,3,20.39,,3.17,
ID,2018,1,9,18,20918,175,2.6,22.52,,3.3,
ID,2018,1,9,19,20919,202,2.5,22.84,,3.59,
ID,2018,1,9,20,20920,118,1.5,21.69,,3.02,
ID,2018,1,10,1,21001,105,,,,,
ID,2018,1,10,2,21002,58,2.2,22.84,,3.77,
ID,2018,1,10,3,21003,62,2,21.16,,3.38,
ID,2018,1,10,4,21004,201,1.8,21.38,,3.54,
ID,2018,1,10,5,21005,95,1.9,21.61,,3.57,
ID,2018,1,10,6,21006,82,1.7,21.22,,3.15,
ID,2018,1,10,7,21007,12,2,21.62,,,
ID,2018,1,10,8,21008,128,1.3,21.74,,3.44,
ID,2018,1,10,9,21009,136,1,19.76,,3.46,
ID,2018,1,10,10,21010,101,1.3,19.64,,2.97,
ID,2018,1,10,11,21011,98,3.7,20.73,,3.73,
ID,2018,1,10,12,21012,142,1.8,21.9,,2.99,
ID,2018,1,10,13,21013,202,1.9,20.86,,0.91,
ID,2018,1,10,14,21014,139,2.2,19.9,,3.33,
ID,2018,1,10,15,21015,52,2.5,19.49,,3.36,
ID,2018,1,10,16,21016,37,2.4,22.73,,4.03,
ID,2018,1,10,17,21017,77,1.1,21.84,,3.66,
ID,2018,1,10,18,21018,116,2.4,21.2,,3.54,
ID,2018,1,10,19,21019,13,2.2,21.93,,3.5,
ID,2018,1,10,20,21020,124,2.1,21.7,,3.28,
ID,2018,1,11,1,21101,189,1.8,20.43,,3.57,
ID,2018,1,11,2,21102,17,2.2,21.97,,3.47,
ID,2018,1,11,3,21103,197,2.5,20,,3.15,
ID,2018,1,11,4,21104,201,2.2,22.28,,3.15,
ID,2018,1,11,5,21105,156,3.4,20.17,,3.43,
ID,2018,1,11,6,21106,25,2.4,22.19,,3.71,
ID,2018,1,11,7,21107,173,2.3,18.5,,3.14,
ID,2018,1,11,8,21108,84,1.9,22.32,,3.4,
ID,2018,1,11,9,21109,202,2.7,19.55,,1.28,
ID,2018,1,11,10,21110,94,2.4,21.05,,3.23,
ID,2018,1,11,11,21111,146,2.1,19.89,,3.43,
ID,2018,1,11,12,21112,18,1.8,19.59,,2.82,
ID,2018,1,11,13,21113,55,2.9,21.12,,3.23,
ID,2018,1,11,14,21114,31,2.7,21.2,,3.1,
ID,2018,1,11,15,21115,24,2.9,20.7,,3.67,
ID,2018,1,11,16,21116,99,3,22.38,,2.2,
ID,2018,1,11,17,21117,137,2.4,19.44,,2.93,
ID,2018,1,11,18,21118,67,2.4,20.75,,2.75,
ID,2018,1,11,19,21119,50,2.9,19.7,,3.15,
ID,2018,1,11,20,21120,32,2.2,21.83,,3.46,
ID,2018,2,1,1,20101,80,,,,2.63,
ID,2018,2,1,2,20102,132,,,,3.6,
ID,2018,2,1,3,20103,202,1.9,22.39,,2.37,
ID,2018,2,1,4,20104,103,,,,2.06,
ID,2018,2,1,5,20105,201,2.1,21.63,,2.31,
ID,2018,2,1,6,20106,104,1.9,20.89,,3.17,
ID,2018,2,1,7,20107,43,,,,2.83,
ID,2018,2,1,8,20108,154,,,,4.86,
ID,2018,2,1,9,20109,40,,,,3.87,
ID,2018,2,1,10,20110,78,,,,3.9,
ID,2018,2,1,11,20111,91,,,,5.68,
ID,2018,2,1,12,20112,48,,,,5.57,
ID,2018,2,1,13,20113,72,,,,2.43,
ID,2018,2,1,14,20114,178,,,,4.1,
ID,2018,2,1,15,20115,110,,,,3.39,
ID,2018,2,1,16,20116,16,,,,2.89,
ID,2018,2,1,17,20117,44,1.9,20.18,,2.49,
ID,2018,2,1,18,20118,51,,,,4.29,
ID,2018,2,1,19,20119,130,,,,3.55,
ID,2018,2,1,20,20120,166,,,,5.57,
ID,2018,2,2,1,20201,54,,,,2.36,
ID,2018,2,2,2,20202,15,,,,2.26,
ID,2018,2,2,3,20203,201,1.8,22.01,,2.08,
ID,2018,2,2,4,20204,6,,,,2.53,
ID,2018,2,2,5,20205,33,,,,3.99,
ID,2018,2,2,6,20206,100,,,,2.78,
ID,2018,2,2,7,20207,179,,,,2.13,
ID,2018,2,2,8,20208,126,,,,4.8,
ID,2018,2,2,9,20209,92,,,,4.59,
ID,2018,2,2,10,20210,174,,,,4.86,
ID,2018,2,2,11,20211,28,,,,3.49,
ID,2018,2,2,12,20212,144,2,24.1,,3.67,
ID,2018,2,2,13,20213,202,1.8,25.12,,5.31,
ID,2018,2,2,14,20214,66,,,,3.28,
ID,2018,2,2,15,20215,90,,,,1.69,
ID,2018,2,2,16,20216,68,,,,1.75,
ID,2018,2,2,17,20217,149,,,,5.73,
ID,2018,2,2,18,20218,102,,,,2.57,
ID,2018,2,2,19,20219,168,,,,1.26,
ID,2018,2,2,20,20220,164,,,,4.86,
ID,2018,2,3,1,20301,186,,,,3.33,
ID,2018,2,3,2,20302,159,,,,4.48,
ID,2018,2,3,3,20303,147,,,,4.53,
ID,2018,2,3,4,20304,109,,,,2.68,
ID,2018,2,3,5,20305,29,,,,3.23,
ID,2018,2,3,6,20306,75,,,,2.83,
ID,2018,2,3,7,20307,161,,,,3.17,
ID,2018,2,3,8,20308,127,,,,2.02,
ID,2018,2,3,9,20309,120,,,,3.44,
ID,2018,2,3,10,20310,155,,,,2.68,
ID,2018,2,3,11,20311,41,,,,3.28,
ID,2018,2,3,12,20312,151,,,,2.68,
ID,2018,2,3,13,20313,150,,,,4.04,
ID,2018,2,3,14,20314,201,2.3,24.77,,2.77,
ID,2018,2,3,15,20315,195,,,,2.51,
ID,2018,2,3,16,20316,108,,,,3.17,
ID,2018,2,3,17,20317,162,,,,3.06,
ID,2018,2,3,18,20318,60,,,,4.04,
ID,2018,2,3,19,20319,134,,,,4.64,
ID,2018,2,3,20,20320,202,1.8,22.98,,4.62,
ID,2018,2,4,1,20401,34,,,,3.13,
ID,2018,2,4,2,20402,97,,,,3.11,
ID,2018,2,4,3,20403,56,,,,2.18,
ID,2018,2,4,4,20404,23,,,,4.59,
ID,2018,2,4,5,20405,202,1.8,25,,2.52,
ID,2018,2,4,6,20406,129,,,,2.84,
ID,2018,2,4,7,20407,187,,,,3.93,
ID,2018,2,4,8,20408,111,,,,5.3,
ID,2018,2,4,9,20409,76,,,,3.1,
ID,2018,2,4,10,20410,158,,,,4,
ID,2018,2,4,11,20411,201,1.9,20.63,,3.75,
ID,2018,2,4,12,20412,39,,,,4.53,
ID,2018,2,4,13,20413,87,,,,4.64,
ID,2018,2,4,14,20414,172,,,,2.89,
ID,2018,2,4,15,20415,157,,,,3.99,
ID,2018,2,4,16,20416,169,,,,2.95,
ID,2018,2,4,17,20417,177,,,,4.37,
ID,2018,2,4,18,20418,22,,,,3.22,
ID,2018,2,4,19,20419,61,2,23.75,,1.79,
ID,2018,2,4,20,20420,180,,,,3.11,
ID,2018,2,5,1,20501,152,,,,4.2,
ID,2018,2,5,2,20502,202,1.9,22.85,,2.86,
ID,2018,2,5,3,20503,148,,,,4.42,
ID,2018,2,5,4,20504,201,2.3,23.5,,3.8,
ID,2018,2,5,5,20505,85,,,,3.71,
ID,2018,2,5,6,20506,193,,,,2.07,
ID,2018,2,5,7,20507,79,,,,3.33,
ID,2018,2,5,8,20508,89,,,,3.55,
ID,2018,2,5,9,20509,2,,,,3,
ID,2018,2,5,10,20510,73,,,,1.86,
ID,2018,2,5,11,20511,196,,,,4.42,
ID,2018,2,5,12,20512,119,,,,4.1,
ID,2018,2,5,13,20513,59,,,,3.6,
ID,2018,2,5,14,20514,9,,,,1.53,
ID,2018,2,5,15,20515,63,,,,4.2,
ID,2018,2,5,16,20516,125,,,,5.24,
ID,2018,2,5,17,20517,122,,,,3.22,
ID,2018,2,5,18,20518,138,,,,1.69,
ID,2018,2,5,19,20519,191,,,,1.26,
ID,2018,2,5,20,20520,183,,,,5.3,
ID,2018,2,6,1,20601,3,,,,2.11,
ID,2018,2,6,2,20602,26,,,,3.57,
ID,2018,2,6,3,20603,8,,,,2.24,
ID,2018,2,6,4,20604,133,,,,6.01,
ID,2018,2,6,5,20605,96,,,,3.22,
ID,2018,2,6,6,20606,64,,,,3.11,
ID,2018,2,6,7,20607,42,,,,1.26,
ID,2018,2,6,8,20608,145,,,,6.06,
ID,2018,2,6,9,20609,10,,,,3.49,
ID,2018,2,6,10,20610,74,,,,1.47,
ID,2018,2,6,11,20611,167,,,,1.42,
ID,2018,2,6,12,20612,188,,,,2.68,
ID,2018,2,6,13,20613,69,,,,4.75,
ID,2018,2,6,14,20614,4,,,,3,
ID,2018,2,6,15,20615,201,,,,3.77,
ID,2018,2,6,16,20616,202,2,22.78,,3.81,
ID,2018,2,6,17,20617,153,2.2,26.46,,2.18,
ID,2018,2,6,18,20618,112,,,,3.4,
ID,2018,2,6,19,20619,30,1.9,26.97,,0.98,
ID,2018,2,6,20,20620,83,,,,1.86,
ID,2018,2,7,1,20701,184,,,,4.15,
ID,2018,2,7,2,20702,170,,,,5.62,
ID,2018,2,7,3,20703,47,,,,3.93,
ID,2018,2,7,4,20704,57,,,,3.28,
ID,2018,2,7,5,20705,88,,,,2.24,
ID,2018,2,7,6,20706,113,,,,3.82,
ID,2018,2,7,7,20707,93,,,,3.17,
ID,2018,2,7,8,20708,7,,,,3.49,
ID,2018,2,7,9,20709,36,,,,2.73,
ID,2018,2,7,10,20710,165,,,,3.88,
ID,2018,2,7,11,20711,140,,,,1.91,
ID,2018,2,7,12,20712,107,,,,3.99,
ID,2018,2,7,13,20713,182,,,,4.37,
ID,2018,2,7,14,20714,202,1.9,29.37,,3.4,
ID,2018,2,7,15,20715,71,,,,3.17,
ID,2018,2,7,16,20716,198,,,,4.31,
ID,2018,2,7,17,20717,192,,,,3.44,
ID,2018,2,7,18,20718,65,,,,3.93,
ID,2018,2,7,19,20719,190,,,,5.51,
ID,2018,2,7,20,20720,201,1.8,22.51,,3.98,
ID,2018,2,8,1,20801,135,,,,2.84,
ID,2018,2,8,2,20802,117,,,,3.44,
ID,2018,2,8,3,20803,21,,,,1.26,
ID,2018,2,8,4,20804,185,,,,1.91,
ID,2018,2,8,5,20805,20,,,,3.33,
ID,2018,2,8,6,20806,114,,,,4.48,
ID,2018,2,8,7,20807,176,,,,5.13,
ID,2018,2,8,8,20808,46,,,,2.89,
ID,2018,2,8,9,20809,81,,,,1.69,
ID,2018,2,8,10,20810,171,,,,4.64,
ID,2018,2,8,11,20811,201,2,26.46,,5.13,
ID,2018,2,8,12,20812,194,,,,4.91,
ID,2018,2,8,13,20813,11,,,,2.68,
ID,2018,2,8,14,20814,45,,,,3.55,
ID,2018,2,8,15,20815,163,,,,3.49,
ID,2018,2,8,16,20816,202,1.9,26.4,,4.79,
ID,2018,2,8,17,20817,141,,,,3.49,
ID,2018,2,8,18,20818,49,,,,1.64,
ID,2018,2,8,19,20819,143,,,,1.37,
ID,2018,2,8,20,20820,19,,,,3.17,
ID,2018,2,9,1,20901,1,,,,2.73,
ID,2018,2,9,2,20902,123,,,,3.22,
ID,2018,2,9,3,20903,35,,,,1.97,
ID,2018,2,9,4,20904,86,,,,3.77,
ID,2018,2,9,5,20905,27,,,,5.3,
ID,2018,2,9,6,20906,131,,,,5.08,
ID,2018,2,9,7,20907,181,,,,5.02,
ID,2018,2,9,8,20908,70,,,,3.66,
ID,2018,2,9,9,20909,14,,,,3.28,
ID,2018,2,9,10,20910,121,,,,3.28,
ID,2018,2,9,11,20911,106,,,,3.71,
ID,2018,2,9,12,20912,53,,,,1.8,
ID,2018,2,9,13,20913,201,1.8,21.94,,4.33,
ID,2018,2,9,14,20914,38,,,,5.46,
ID,2018,2,9,15,20915,115,,,,5.73,
ID,2018,2,9,16,20916,5,,,,6.39,
ID,2018,2,9,17,20917,160,,,,2.89,
ID,2018,2,9,18,20918,175,,,,4.86,
ID,2018,2,9,19,20919,202,1.8,22.93,,3.25,
ID,2018,2,9,20,20920,118,,,,4.22,
ID,2018,2,10,1,21001,105,,,,,
ID,2018,2,10,2,21002,58,,,,3.06,
ID,2018,2,10,3,21003,62,,,,2.18,
ID,2018,2,10,4,21004,201,2,21.83,,1.94,
ID,2018,2,10,5,21005,95,,,,3,
ID,2018,2,10,6,21006,82,,,,1.31,
ID,2018,2,10,7,21007,12,,,,,
ID,2018,2,10,8,21008,128,,,,6.01,
ID,2018,2,10,9,21009,136,,,,4.04,
ID,2018,2,10,10,21010,101,,,,2.78,
ID,2018,2,10,11,21011,98,,,,5.41,
ID,2018,2,10,12,21012,142,,,,4.15,
ID,2018,2,10,13,21013,202,2.2,27.45,,2.44,
ID,2018,2,10,14,21014,139,,,,3.32,
ID,2018,2,10,15,21015,52,,,,2.35,
ID,2018,2,10,16,21016,37,,,,2.78,
ID,2018,2,10,17,21017,77,,,,2.4,
ID,2018,2,10,18,21018,116,,,,4.15,
ID,2018,2,10,19,21019,13,,,,4.7,
ID,2018,2,10,20,21020,124,,,,6.39,
ID,2018,2,11,1,21101,189,,,,2.73,
ID,2018,2,11,2,21102,17,,,,1.15,
ID,2018,2,11,3,21103,197,,,,2.4,
ID,2018,2,11,4,21104,201,2.2,22.93,,4.04,
ID,2018,2,11,5,21105,156,,,,4.26,
ID,2018,2,11,6,21106,25,,,,1.97,
ID,2018,2,11,7,21107,173,,,,3.82,
ID,2018,2,11,8,21108,84,,,,3.1,
ID,2018,2,11,9,21109,202,1.9,23.13,,2.77,
ID,2018,2,11,10,21110,94,,,,1.86,
ID,2018,2,11,11,21111,146,,,,4.48,
ID,2018,2,11,12,21112,18,,,,2.78,
ID,2018,2,11,13,21113,55,,,,3.33,
ID,2018,2,11,14,21114,31,,,,1.47,
ID,2018,2,11,15,21115,24,,,,1.04,
ID,2018,2,11,16,21116,99,,,,3.33,
ID,2018,2,11,17,21117,137,,,,3.93,
ID,2018,2,11,18,21118,67,,,,3.44,
ID,2018,2,11,19,21119,50,,,,3.49,
ID,2018,2,11,20,21120,32,,,,4.42,
ID,2018,3,1,1,20101,80,,,,1.75,
ID,2018,3,1,2,20102,132,,,,1.8,
ID,2018,3,1,3,20103,202,0.4,42.13,,1.32,
ID,2018,3,1,4,20104,103,,,,1.66,
ID,2018,3,1,5,20105,201,0.5,40.79,,1.62,
ID,2018,3,1,6,20106,104,,,,1.66,
ID,2018,3,1,7,20107,43,,,,0.66,
ID,2018,3,1,8,20108,154,,,,1.8,
ID,2018,3,1,9,20109,40,,,,2.07,
ID,2018,3,1,10,20110,78,,,,1.86,
ID,2018,3,1,11,20111,91,,,,1.53,
ID,2018,3,1,12,20112,48,,,,1.64,
ID,2018,3,1,13,20113,72,,,,2.16,
ID,2018,3,1,14,20114,178,,,,3.2,
ID,2018,3,1,15,20115,110,,,,3.23,
ID,2018,3,1,16,20116,16,,,,0.38,
ID,2018,3,1,17,20117,44,0.8,39.01,,3.63,
ID,2018,3,1,18,20118,51,,,,2.62,
ID,2018,3,1,19,20119,130,,,,1.42,
ID,2018,3,1,20,20120,166,,,,3.17,
ID,2018,3,2,1,20201,54,,,,2.8,
ID,2018,3,2,2,20202,15,,,,1.69,
ID,2018,3,2,3,20203,201,,,,1.37,
ID,2018,3,2,4,20204,6,,,,2.29,
ID,2018,3,2,5,20205,33,,,,1.15,
ID,2018,3,2,6,20206,100,,,,0.71,
ID,2018,3,2,7,20207,179,,,,1.86,
ID,2018,3,2,8,20208,126,,,,1.31,
