Location,Year,Cut,Block,Position,ID,Treatment,MSC,DM,Height,Yield,FD,Yield_201,Yield_202,Height_201,Height_202,DM_201,DM_202,MSC_201,MSC_202
ID,2019,2,2,13,20213,202,2.7,19.77,22.4,6.7,,5.45,6.7,18.9,22.4,19.31,19.77,2.4,2.7
ID,2019,2,2,14,20214,66,,,,6.05,,5.45,6.7,18.9,22.4,19.31,19.77,2.4,2.7
ID,2019,2,2,15,20215,90,,,,4.87,,5.45,6.7,18.9,22.4,19.31,19.77,2.4,2.7
ID,2019,2,2,16,20216,68,,,,5.39,,5.45,6.7,18.9,22.4,19.31,19.77,2.4,2.7
ID,2019,2,2,17,20217,149,,,,6.81,,5.45,6.7,18.9,22.4,19.31,19.77,2.4,2.7
ID,2019,2,2,18,20218,102,,,,6.71,,5.45,6.7,18.9,22.4,19.31,19.77,2.4,2.7
ID,2019,2,2,19,20219,168,,,,5.91,,5.45,6.7,18.9,22.4,19.31,19.77,2.4,2.7
ID,2019,2,2,20,20220,164,,,,7.04,,5.45,6.7,18.9,22.4,19.31,19.77,2.4,2.7
ID,2019,2,3,1,20301,186,,,,7.42,,6.29,6.8,,21.7,,20.57,,2.6
ID,2019,2,3,2,20302,159,,,,6.95,,6.29,6.8,,21.7,,20.57,,2.6
ID,2019,2,3,3,20303,147,,,,6.67,,6.29,6.8,,21.7,,20.57,,2.6
ID,2019,2,3,4,20304,109,,,,6.33,,6.29,6.8,,21.7,,20.57,,2.6
ID,2019,2,3,5,20305,29,,,,4.3,,6.29,6.8,,21.7,,20.57,,2.6
ID,2019,2,3,6,20306,75,,,,4.35,,6.29,6.8,,21.7,,20.57,,2.6
ID,2019,2,3,7,20307,161,,,,6.67,,6.29,6.8,,21.7,,20.57,,2.6
ID,2019,2,3,8,20308,127,,,,6.52,,6.29,6.8,,21.7,,20.57,,2.6
ID,2019,2,3,9,20309,120,,,,6.71,,6.29,6.8,,21.7,,20.57,,2.6
ID,2019,2,3,10,20310,155,,,,7,,6.29,6.8,,21.7,,20.57,,2.6
ID,2019,2,3,11,20311,41,,,,6.33,,6.29,6.8,,21.7,,20.57,,2.6
ID,2019,2,3,12,20312,151,,,,7.09,,6.29,6.8,,21.7,,20.57,,2.6
ID,2019,2,3,13,20313,150,,,,5.67,,6.29,6.8,,21.7,,20.57,,2.6
ID,2019,2,3,14,20314,201,,,,6.29,,6.29,6.8,,21.7,,20.57,,2.6
ID,2019,2,3,15,20315,195,2.3,20.04,21.3,6.7,,6.29,6.8,,21.7,,20.57,,2.6
ID,2019,2,3,16,20316,108,,,,6.52,,6.29,6.8,,21.7,,20.57,,2.6
ID,2019,2,3,17,20317,162,,,,6.43,,6.29,6.8,,21.7,,20.57,,2.6
ID,2019,2,3,18,20318,60,,,,6.62,,6.29,6.8,,21.7,,20.57,,2.6
ID,2019,2,3,19,20319,134,,,,5.81,,6.29,6.8,,21.7,,20.57,,2.6
ID,2019,2,3,20,20320,202,2.6,20.57,21.7,6.8,,6.29,6.8,,21.7,,20.57,,2.6
ID,2019,2,4,1,20401,34,,,,6.81,,6.75,7.15,18.5,20.5,19.77,19.87,2.4,2.4
ID,2019,2,4,2,20402,97,,,,6.1,,6.75,7.15,18.5,20.5,19.77,19.87,2.4,2.4
ID,2019,2,4,3,20403,56,,,,6.62,,6.75,7.15,18.5,20.5,19.77,19.87,2.4,2.4
ID,2019,2,4,4,20404,23,,,,6.29,,6.75,7.15,18.5,20.5,19.77,19.87,2.4,2.4
ID,2019,2,4,5,20405,202,2.4,19.87,20.5,7.15,,6.75,7.15,18.5,20.5,19.77,19.87,2.4,2.4
ID,2019,2,4,6,20406,129,,,,7.09,,6.75,7.15,18.5,20.5,19.77,19.87,2.4,2.4
ID,2019,2,4,7,20407,187,,,,7.04,,6.75,7.15,18.5,20.5,19.77,19.87,2.4,2.4
ID,2019,2,4,8,20408,111,,,,6.52,,6.75,7.15,18.5,20.5,19.77,19.87,2.4,2.4
ID,2019,2,4,9,20409,76,,,,6.19,,6.75,7.15,18.5,20.5,19.77,19.87,2.4,2.4
ID,2019,2,4,10,20410,158,,,,6.76,,6.75,7.15,18.5,20.5,19.77,19.87,2.4,2.4
ID,2019,2,4,11,20411,201,2.4,19.77,18.5,6.75,,6.75,7.15,18.5,20.5,19.77,19.87,2.4,2.4
ID,2019,2,4,12,20412,39,,,,5.15,,6.75,7.15,18.5,20.5,19.77,19.87,2.4,2.4
ID,2019,2,4,13,20413,87,,,,7.14,,6.75,7.15,18.5,20.5,19.77,19.87,2.4,2.4
ID,2019,2,4,14,20414,172,,,,7.85,,6.75,7.15,18.5,20.5,19.77,19.87,2.4,2.4
ID,2019,2,4,15,20415,157,,,,7,,6.75,7.15,18.5,20.5,19.77,19.87,2.4,2.4
ID,2019,2,4,16,20416,169,,,,7.33,,6.75,7.15,18.5,20.5,19.77,19.87,2.4,2.4
ID,2019,2,4,17,20417,177,,,,6.71,,6.75,7.15,18.5,20.5,19.77,19.87,2.4,2.4
ID,2019,2,4,18,20418,22,,,,4.87,,6.75,7.15,18.5,20.5,19.77,19.87,2.4,2.4
ID,2019,2,4,19,20419,61,2.3,20.22,22,5.9,,6.75,7.15,18.5,20.5,19.77,19.87,2.4,2.4
ID,2019,2,4,20,20420,180,,,,7.61,,6.75,7.15,18.5,20.5,19.77,19.87,2.4,2.4
ID,2019,2,5,1,20501,152,,,,5.63,,6.9,6.2,19.3,20.1,20.19,20.5,2.2,2.4
ID,2019,2,5,2,20502,202,2.4,20.5,20.1,6.2,,6.9,6.2,19.3,20.1,20.19,20.5,2.2,2.4
ID,2019,2,5,3,20503,148,,,,6.62,,6.9,6.2,19.3,20.1,20.19,20.5,2.2,2.4
ID,2019,2,5,4,20504,201,2.2,20.19,19.3,6.9,,6.9,6.2,19.3,20.1,20.19,20.5,2.2,2.4
ID,2019,2,5,5,20505,85,,,,6.57,,6.9,6.2,19.3,20.1,20.19,20.5,2.2,2.4
ID,2019,2,5,6,20506,193,,,,6.1,,6.9,6.2,19.3,20.1,20.19,20.5,2.2,2.4
ID,2019,2,5,7,20507,79,,,,6.52,,6.9,6.2,19.3,20.1,20.19,20.5,2.2,2.4
ID,2019,2,5,8,20508,89,,,,6.48,,6.9,6.2,19.3,20.1,20.19,20.5,2.2,2.4
ID,2019,2,5,9,20509,2,,,,6.1,,6.9,6.2,19.3,20.1,20.19,20.5,2.2,2.4
ID,2019,2,5,10,20510,73,,,,6.15,,6.9,6.2,19.3,20.1,20.19,20.5,2.2,2.4
ID,2019,2,5,11,20511,196,,,,6.67,,6.9,6.2,19.3,20.1,20.19,20.5,2.2,2.4
ID,2019,2,5,12,20512,119,,,,6.43,,6.9,6.2,19.3,20.1,20.19,20.5,2.2,2.4
ID,2019,2,5,13,20513,59,,,,5.91,,6.9,6.2,19.3,20.1,20.19,20.5,2.2,2.4
ID,2019,2,5,14,20514,9,,,,6,,6.9,6.2,19.3,20.1,20.19,20.5,2.2,2.4
ID,2019,2,5,15,20515,63,,,,5.58,,6.9,6.2,19.3,20.1,20.19,20.5,2.2,2.4
ID,2019,2,5,16,20516,125,,,,5.15,,6.9,6.2,19.3,20.1,20.19,20.5,2.2,2.4
ID,2019,2,5,17,20517,122,,,,6.05,,6.9,6.2,19.3,20.1,20.19,20.5,2.2,2.4
ID,2019,2,5,18,20518,138,,,,6.52,,6.9,6.2,19.3,20.1,20.19,20.5,2.2,2.4
ID,2019,2,5,19,20519,191,,,,6.19,,6.9,6.2,19.3,20.1,20.19,20.5,2.2,2.4
ID,2019,2,5,20,20520,183,,,,7.52,,6.9,6.2,19.3,20.1,20.19,20.5,2.2,2.4
ID,2019,2,6,1,20601,3,,,,7.42,,5.15,6.65,,20.9,,19.98,,2.4
ID,2019,2,6,2,20602,26,,,,5.44,,5.15,6.65,,20.9,,19.98,,2.4
ID,2019,2,6,3,20603,8,,,,5.91,,5.15,6.65,,20.9,,19.98,,2.4
ID,2019,2,6,4,20604,133,,,,6.33,,5.15,6.65,,20.9,,19.98,,2.4
ID,2019,2,6,5,20605,96,,,,6.62,,5.15,6.65,,20.9,,19.98,,2.4
ID,2019,2,6,6,20606,64,,,,6.62,,5.15,6.65,,20.9,,19.98,,2.4
ID,2019,2,6,7,20607,42,,,,3.5,,5.15,6.65,,20.9,,19.98,,2.4
ID,2019,2,6,8,20608,145,,,,6.95,,5.15,6.65,,20.9,,19.98,,2.4
ID,2019,2,6,9,20609,10,,,,6.43,,5.15,6.65,,20.9,,19.98,,2.4
ID,2019,2,6,10,20610,74,,,,5.44,,5.15,6.65,,20.9,,19.98,,2.4
ID,2019,2,6,11,20611,167,,,,7.28,,5.15,6.65,,20.9,,19.98,,2.4
ID,2019,2,6,12,20612,188,,,,7,,5.15,6.65,,20.9,,19.98,,2.4
ID,2019,2,6,13,20613,69,,,,5.96,,5.15,6.65,,20.9,,19.98,,2.4
ID,2019,2,6,14,20614,4,,,,5.44,,5.15,6.65,,20.9,,19.98,,2.4
ID,2019,2,6,15,20615,201,,,,5.15,,5.15,6.65,,20.9,,19.98,,2.4
ID,2019,2,6,16,20616,202,2.4,19.98,20.9,6.65,,5.15,6.65,,20.9,,19.98,,2.4
ID,2019,2,6,17,20617,153,2.7,19.57,19.7,7.45,,5.15,6.65,,20.9,,19.98,,2.4
ID,2019,2,6,18,20618,112,,,,5.58,,5.15,6.65,,20.9,,19.98,,2.4
ID,2019,2,6,19,20619,30,2.3,19.89,20.9,5.2,,5.15,6.65,,20.9,,19.98,,2.4
ID,2019,2,6,20,20620,83,,,,5.58,,5.15,6.65,,20.9,,19.98,,2.4
ID,2019,2,7,1,20701,184,,,,6.71,,5.5,5.63,18.5,19.3,20.18,20.16,2.5,2.4
ID,2019,2,7,2,20702,170,,,,6.95,,5.5,5.63,18.5,19.3,20.18,20.16,2.5,2.4
ID,2019,2,7,3,20703,47,,,,6.1,,5.5,5.63,18.5,19.3,20.18,20.16,2.5,2.4
ID,2019,2,7,4,20704,57,,,,5.29,,5.5,5.63,18.5,19.3,20.18,20.16,2.5,2.4
ID,2019,2,7,5,20705,88,,,,5.15,,5.5,5.63,18.5,19.3,20.18,20.16,2.5,2.4
ID,2019,2,7,6,20706,113,,,,5.58,,5.5,5.63,18.5,19.3,20.18,20.16,2.5,2.4
ID,2019,2,7,7,20707,93,,,,6.19,,5.5,5.63,18.5,19.3,20.18,20.16,2.5,2.4
ID,2019,2,7,8,20708,7,,,,6.33,,5.5,5.63,18.5,19.3,20.18,20.16,2.5,2.4
ID,2019,2,7,9,20709,36,,,,5.53,,5.5,5.63,18.5,19.3,20.18,20.16,2.5,2.4
ID,2019,2,7,10,20710,165,,,,6.52,,5.5,5.63,18.5,19.3,20.18,20.16,2.5,2.4
ID,2019,2,7,11,20711,140,,,,5.48,,5.5,5.63,18.5,19.3,20.18,20.16,2.5,2.4
ID,2019,2,7,12,20712,107,,,,6.95,,5.5,5.63,18.5,19.3,20.18,20.16,2.5,2.4
ID,2019,2,7,13,20713,182,,,,6.29,,5.5,5.63,18.5,19.3,20.18,20.16,2.5,2.4
ID,2019,2,7,14,20714,202,2.4,20.16,19.3,5.63,,5.5,5.63,18.5,19.3,20.18,20.16,2.5,2.4
ID,2019,2,7,15,20715,71,,,,6.24,,5.5,5.63,18.5,19.3,20.18,20.16,2.5,2.4
ID,2019,2,7,16,20716,198,,,,6.43,,5.5,5.63,18.5,19.3,20.18,20.16,2.5,2.4
ID,2019,2,7,17,20717,192,,,,5.81,,5.5,5.63,18.5,19.3,20.18,20.16,2.5,2.4
ID,2019,2,7,18,20718,65,,,,5.63,,5.5,5.63,18.5,19.3,20.18,20.16,2.5,2.4
ID,2019,2,7,19,20719,190,,,,5.63,,5.5,5.63,18.5,19.3,20.18,20.16,2.5,2.4
ID,2019,2,7,20,20720,201,2.5,20.18,18.5,5.5,,5.5,5.63,18.5,19.3,20.18,20.16,2.5,2.4
ID,2019,2,8,1,20801,135,,,,6.24,,5.8,6.3,16.9,21.7,20.1,20.13,2.4,2.1
ID,2019,2,8,2,20802,117,,,,5.77,,5.8,6.3,16.9,21.7,20.1,20.13,2.4,2.1
ID,2019,2,8,3,20803,21,,,,6.05,,5.8,6.3,16.9,21.7,20.1,20.13,2.4,2.1
ID,2019,2,8,4,20804,185,,,,6.57,,5.8,6.3,16.9,21.7,20.1,20.13,2.4,2.1
ID,2019,2,8,5,20805,20,,,,5.53,,5.8,6.3,16.9,21.7,20.1,20.13,2.4,2.1
ID,2019,2,8,6,20806,114,,,,6.1,,5.8,6.3,16.9,21.7,20.1,20.13,2.4,2.1
ID,2019,2,8,7,20807,176,,,,5.91,,5.8,6.3,16.9,21.7,20.1,20.13,2.4,2.1
ID,2019,2,8,8,20808,46,,,,5.44,,5.8,6.3,16.9,21.7,20.1,20.13,2.4,2.1
ID,2019,2,8,9,20809,81,,,,5.01,,5.8,6.3,16.9,21.7,20.1,20.13,2.4,2.1
ID,2019,2,8,10,20810,171,,,,6.33,,5.8,6.3,16.9,21.7,20.1,20.13,2.4,2.1
ID,2019,2,8,11,20811,201,2.4,20.1,16.9,5.8,,5.8,6.3,16.9,21.7,20.1,20.13,2.4,2.1
ID,2019,2,8,12,20812,194,,,,5.86,,5.8,6.3,16.9,21.7,20.1,20.13,2.4,2.1
ID,2019,2,8,13,20813,11,,,,6.43,,5.8,6.3,16.9,21.7,20.1,20.13,2.4,2.1
ID,2019,2,8,14,20814,45,,,,6.24,,5.8,6.3,16.9,21.7,20.1,20.13,2.4,2.1
ID,2019,2,8,15,20815,163,,,,5.58,,5.8,6.3,16.9,21.7,20.1,20.13,2.4,2.1
ID,2019,2,8,16,20816,202,2.1,20.13,21.7,6.3,,5.8,6.3,16.9,21.7,20.1,20.13,2.4,2.1
ID,2019,2,8,17,20817,141,,,,7.42,,5.8,6.3,16.9,21.7,20.1,20.13,2.4,2.1
ID,2019,2,8,18,20818,49,,,,6.52,,5.8,6.3,16.9,21.7,20.1,20.13,2.4,2.1
ID,2019,2,8,19,20819,143,,,,6.9,,5.8,6.3,16.9,21.7,20.1,20.13,2.4,2.1
ID,2019,2,8,20,20820,19,,,,7.09,,5.8,6.3,16.9,21.7,20.1,20.13,2.4,2.1
ID,2019,2,9,1,20901,1,,,,7.52,,6.6,7.7,19.3,20.5,20,20.42,2.1,2.8
ID,2019,2,9,2,20902,123,,,,6.62,,6.6,7.7,19.3,20.5,20,20.42,2.1,2.8
ID,2019,2,9,3,20903,35,,,,6.29,,6.6,7.7,19.3,20.5,20,20.42,2.1,2.8
ID,2019,2,9,4,20904,86,,,,5.96,,6.6,7.7,19.3,20.5,20,20.42,2.1,2.8
ID,2019,2,9,5,20905,27,,,,6.24,,6.6,7.7,19.3,20.5,20,20.42,2.1,2.8
ID,2019,2,9,6,20906,131,,,,7.28,,6.6,7.7,19.3,20.5,20,20.42,2.1,2.8
ID,2019,2,9,7,20907,181,,,,6.85,,6.6,7.7,19.3,20.5,20,20.42,2.1,2.8
ID,2019,2,9,8,20908,70,,,,7.71,,6.6,7.7,19.3,20.5,20,20.42,2.1,2.8
ID,2019,2,9,9,20909,14,,,,7,,6.6,7.7,19.3,20.5,20,20.42,2.1,2.8
ID,2019,2,9,10,20910,121,,,,6.38,,6.6,7.7,19.3,20.5,20,20.42,2.1,2.8
ID,2019,2,9,11,20911,106,,,,5.48,,6.6,7.7,19.3,20.5,20,20.42,2.1,2.8
ID,2019,2,9,12,20912,53,,,,5.77,,6.6,7.7,19.3,20.5,20,20.42,2.1,2.8
ID,2019,2,9,13,20913,201,2.1,20,19.3,6.6,,6.6,7.7,19.3,20.5,20,20.42,2.1,2.8
ID,2019,2,9,14,20914,38,,,,6.62,,6.6,7.7,19.3,20.5,20,20.42,2.1,2.8
ID,2019,2,9,15,20915,115,,,,6.9,,6.6,7.7,19.3,20.5,20,20.42,2.1,2.8
ID,2019,2,9,16,20916,5,,,,7.47,,6.6,7.7,19.3,20.5,20,20.42,2.1,2.8
ID,2019,2,9,17,20917,160,,,,8.23,,6.6,7.7,19.3,20.5,20,20.42,2.1,2.8
ID,2019,2,9,18,20918,175,,,,7.71,,6.6,7.7,19.3,20.5,20,20.42,2.1,2.8
ID,2019,2,9,19,20919,202,2.8,20.42,20.5,7.7,,6.6,7.7,19.3,20.5,20,20.42,2.1,2.8
ID,2019,2,9,20,20920,118,,,,6.85,,6.6,7.7,19.3,20.5,20,20.42,2.1,2.8
ID,2019,2,10,1,21001,105,,,,,,5.85,7.15,18.9,18.9,19.37,19.75,2.5,2.6
ID,2019,2,10,2,21002,58,,,,5.96,,5.85,7.15,18.9,18.9,19.37,19.75,2.5,2.6
ID,2019,2,10,3,21003,62,,,,4.68,,5.85,7.15,18.9,18.9,19.37,19.75,2.5,2.6
ID,2019,2,10,4,21004,201,2.5,19.37,18.9,5.85,,5.85,7.15,18.9,18.9,19.37,19.75,2.5,2.6
ID,2019,2,10,5,21005,95,,,,5.01,,5.85,7.15,18.9,18.9,19.37,19.75,2.5,2.6
ID,2019,2,10,6,21006,82,,,,5.81,,5.85,7.15,18.9,18.9,19.37,19.75,2.5,2.6
ID,2019,2,10,7,21007,12,,,,,,5.85,7.15,18.9,18.9,19.37,19.75,2.5,2.6
ID,2019,2,10,8,21008,128,,,,7.52,,5.85,7.15,18.9,18.9,19.37,19.75,2.5,2.6
ID,2019,2,10,9,21009,136,,,,4.73,,5.85,7.15,18.9,18.9,19.37,19.75,2.5,2.6
ID,2019,2,10,10,21010,101,,,,5.29,,5.85,7.15,18.9,18.9,19.37,19.75,2.5,2.6
ID,2019,2,10,11,21011,98,,,,5.86,,5.85,7.15,18.9,18.9,19.37,19.75,2.5,2.6
ID,2019,2,10,12,21012,142,,,,3.12,,5.85,7.15,18.9,18.9,19.37,19.75,2.5,2.6
ID,2019,2,10,13,21013,202,2.6,19.75,18.9,7.15,,5.85,7.15,18.9,18.9,19.37,19.75,2.5,2.6
ID,2019,2,10,14,21014,139,,,,6.48,,5.85,7.15,18.9,18.9,19.37,19.75,2.5,2.6
ID,2019,2,10,15,21015,52,,,,5.39,,5.85,7.15,18.9,18.9,19.37,19.75,2.5,2.6
ID,2019,2,10,16,21016,37,,,,6.05,,5.85,7.15,18.9,18.9,19.37,19.75,2.5,2.6
ID,2019,2,10,17,21017,77,,,,7.14,,5.85,7.15,18.9,18.9,19.37,19.75,2.5,2.6
ID,2019,2,10,18,21018,116,,,,7.19,,5.85,7.15,18.9,18.9,19.37,19.75,2.5,2.6
ID,2019,2,10,19,21019,13,,,,6.48,,5.85,7.15,18.9,18.9,19.37,19.75,2.5,2.6
ID,2019,2,10,20,21020,124,,,,6.24,,5.85,7.15,18.9,18.9,19.37,19.75,2.5,2.6
ID,2019,2,11,1,21101,189,,,,7.33,,6.95,6.8,18.1,20.1,19.95,20.27,2.2,2.6
ID,2019,2,11,2,21102,17,,,,5.39,,6.95,6.8,18.1,20.1,19.95,20.27,2.2,2.6
ID,2019,2,11,3,21103,197,,,,6.9,,6.95,6.8,18.1,20.1,19.95,20.27,2.2,2.6
ID,2019,2,11,4,21104,201,2.2,19.95,18.1,6.95,,6.95,6.8,18.1,20.1,19.95,20.27,2.2,2.6
ID,2019,2,11,5,21105,156,,,,6.81,,6.95,6.8,18.1,20.1,19.95,20.27,2.2,2.6
ID,2019,2,11,6,21106,25,,,,5.96,,6.95,6.8,18.1,20.1,19.95,20.27,2.2,2.6
ID,2019,2,11,7,21107,173,,,,7.47,,6.95,6.8,18.1,20.1,19.95,20.27,2.2,2.6
ID,2019,2,11,8,21108,84,,,,6.95,,6.95,6.8,18.1,20.1,19.95,20.27,2.2,2.6
ID,2019,2,11,9,21109,202,2.6,20.27,20.1,6.8,,6.95,6.8,18.1,20.1,19.95,20.27,2.2,2.6
ID,2019,2,11,10,21110,94,,,,6.1,,6.95,6.8,18.1,20.1,19.95,20.27,2.2,2.6
ID,2019,2,11,11,21111,146,,,,6.57,,6.95,6.8,18.1,20.1,19.95,20.27,2.2,2.6
ID,2019,2,11,12,21112,18,,,,6.43,,6.95,6.8,18.1,20.1,19.95,20.27,2.2,2.6
ID,2019,2,11,13,21113,55,,,,4.87,,6.95,6.8,18.1,20.1,19.95,20.27,2.2,2.6
ID,2019,2,11,14,21114,31,,,,5.39,,6.95,6.8,18.1,20.1,19.95,20.27,2.2,2.6
ID,2019,2,11,15,21115,24,,,,5.11,,6.95,6.8,18.1,20.1,19.95,20.27,2.2,2.6
ID,2019,2,11,16,21116,99,,,,5.25,,6.95,6.8,18.1,20.1,19.95,20.27,2.2,2.6
ID,2019,2,11,17,21117,137,,,,5.39,,6.95,6.8,18.1,20.1,19.95,20.27,2.2,2.6
ID,2019,2,11,18,21118,67,,,,7.75,,6.95,6.8,18.1,20.1,19.95,20.27,2.2,2.6
ID,2019,2,11,19,21119,50,,,,7.28,,6.95,6.8,18.1,20.1,19.95,20.27,2.2,2.6
ID,2019,2,11,20,21120,32,,,,7.04,,6.95,6.8,18.1,20.1,19.95,20.27,2.2,2.6
ID,2019,3,1,1,20101,80,,,,4.94,,3.94,5.74,,,19.61,20.36,2.4,2.8
ID,2019,3,1,2,20102,132,,,,5.25,,3.94,5.74,,,19.61,20.36,2.4,2.8
ID,2019,3,1,3,20103,202,2.8,20.36,,5.74,,3.94,5.74,,,19.61,20.36,2.4,2.8
ID,2019,3,1,4,20104,103,,,,4.94,,3.94,5.74,,,19.61,20.36,2.4,2.8
ID,2019,3,1,5,20105,201,2.4,19.61,,3.94,,3.94,5.74,,,19.61,20.36,2.4,2.8
ID,2019,3,1,6,20106,104,3,19.69,,4.25,,3.94,5.74,,,19.61,20.36,2.4,2.8
ID,2019,3,1,7,20107,43,,,,4.01,,3.94,5.74,,,19.61,20.36,2.4,2.8
ID,2019,3,1,8,20108,154,,,,4.97,,3.94,5.74,,,19.61,20.36,2.4,2.8
ID,2019,3,1,9,20109,40,,,,5.16,,3.94,5.74,,,19.61,20.36,2.4,2.8
ID,2019,3,1,10,20110,78,,,,5.16,,3.94,5.74,,,19.61,20.36,2.4,2.8
ID,2019,3,1,11,20111,91,,,,4.78,,3.94,5.74,,,19.61,20.36,2.4,2.8
ID,2019,3,1,12,20112,48,,,,4.54,,3.94,5.74,,,19.61,20.36,2.4,2.8
ID,2019,3,1,13,20113,72,,,,4.54,,3.94,5.74,,,19.61,20.36,2.4,2.8
ID,2019,3,1,14,20114,178,,,,5.16,,3.94,5.74,,,19.61,20.36,2.4,2.8
ID,2019,3,1,15,20115,110,,,,4.87,,3.94,5.74,,,19.61,20.36,2.4,2.8
ID,2019,3,1,16,20116,16,,,,3.58,,3.94,5.74,,,19.61,20.36,2.4,2.8
ID,2019,3,1,17,20117,44,2.8,20.22,,6.07,,3.94,5.74,,,19.61,20.36,2.4,2.8
ID,2019,3,1,18,20118,51,,,,4.3,,3.94,5.74,,,19.61,20.36,2.4,2.8
ID,2019,3,1,19,20119,130,,,,4.73,,3.94,5.74,,,19.61,20.36,2.4,2.8
ID,2019,3,1,20,20120,166,2.9,20.27,,5.36,,3.94,5.74,,,19.61,20.36,2.4,2.8
ID,2019,3,2,1,20201,54,,,,5.92,,4.04,5.36,,,20.17,20.06,3.1,3.4
ID,2019,3,2,2,20202,15,,,,4.68,,4.04,5.36,,,20.17,20.06,3.1,3.4
ID,2019,3,2,3,20203,201,3.1,20.17,,4.04,,4.04,5.36,,,20.17,20.06,3.1,3.4
ID,2019,3,2,4,20204,6,,,,5.21,,4.04,5.36,,,20.17,20.06,3.1,3.4
ID,2019,3,2,5,20205,33,,,,4.68,,4.04,5.36,,,20.17,20.06,3.1,3.4
ID,2019,3,2,6,20206,100,,,,4.63,,4.04,5.36,,,20.17,20.06,3.1,3.4
ID,2019,3,2,7,20207,179,,,,4.92,,4.04,5.36,,,20.17,20.06,3.1,3.4
ID,2019,3,2,8,20208,126,,,,3.82,,4.04,5.36,,,20.17,20.06,3.1,3.4
ID,2019,3,2,9,20209,92,,,,5.02,,4.04,5.36,,,20.17,20.06,3.1,3.4
ID,2019,3,2,10,20210,174,,,,5.66,,4.04,5.36,,,20.17,20.06,3.1,3.4
ID,2019,3,2,11,20211,28,,,,4.2,,4.04,5.36,,,20.17,20.06,3.1,3.4
ID,2019,3,2,12,20212,144,2.7,20.24,,6.04,,4.04,5.36,,,20.17,20.06,3.1,3.4
ID,2019,3,2,13,20213,202,3.4,20.06,,5.36,,4.04,5.36,,,20.17,20.06,3.1,3.4
ID,2019,3,2,14,20214,66,,,,4.35,,4.04,5.36,,,20.17,20.06,3.1,3.4
ID,2019,3,2,15,20215,90,,,,3.82,,4.04,5.36,,,20.17,20.06,3.1,3.4
ID,2019,3,2,16,20216,68,,,,4.11,,4.04,5.36,,,20.17,20.06,3.1,3.4
ID,2019,3,2,17,20217,149,,,,5.78,,4.04,5.36,,,20.17,20.06,3.1,3.4
ID,2019,3,2,18,20218,102,,,,4.68,,4.04,5.36,,,20.17,20.06,3.1,3.4
ID,2019,3,2,19,20219,168,,,,4.82,,4.04,5.36,,,20.17,20.06,3.1,3.4
ID,2019,3,2,20,20220,164,,,,4.87,,4.04,5.36,,,20.17,20.06,3.1,3.4
ID,2019,3,3,1,20301,186,,,,5.97,,4.51,5.21,,,,19.67,,2.8
ID,2019,3,3,2,20302,159,,,,4.97,,4.51,5.21,,,,19.67,,2.8
ID,2019,3,3,3,20303,147,,,,4.92,,4.51,5.21,,,,19.67,,2.8
ID,2019,3,3,4,20304,109,,,,4.68,,4.51,5.21,,,,19.67,,2.8
ID,2019,3,3,5,20305,29,,,,5.21,,4.51,5.21,,,,19.67,,2.8
ID,2019,3,3,6,20306,75,,,,4.01,,4.51,5.21,,,,19.67,,2.8
ID,2019,3,3,7,20307,161,,,,4.35,,4.51,5.21,,,,19.67,,2.8
ID,2019,3,3,8,20308,127,,,,4.92,,4.51,5.21,,,,19.67,,2.8
ID,2019,3,3,9,20309,120,,,,4.73,,4.51,5.21,,,,19.67,,2.8
ID,2019,3,3,10,20310,155,,,,5.11,,4.51,5.21,,,,19.67,,2.8
ID,2019,3,3,11,20311,41,,,,3.73,,4.51,5.21,,,,19.67,,2.8
ID,2019,3,3,12,20312,151,,,,4.59,,4.51,5.21,,,,19.67,,2.8
ID,2019,3,3,13,20313,150,,,,6.21,,4.51,5.21,,,,19.67,,2.8
ID,2019,3,3,14,20314,201,,,,4.51,,4.51,5.21,,,,19.67,,2.8
ID,2019,3,3,15,20315,195,2.6,20.2,,5.31,,4.51,5.21,,,,19.67,,2.8
ID,2019,3,3,16,20316,108,,,,4.87,,4.51,5.21,,,,19.67,,2.8
ID,2019,3,3,17,20317,162,,,,5.25,,4.51,5.21,,,,19.67,,2.8
ID,2019,3,3,18,20318,60,,,,5.16,,4.51,5.21,,,,19.67,,2.8
ID,2019,3,3,19,20319,134,,,,5.21,,4.51,5.21,,,,19.67,,2.8
ID,2019,3,3,20,20320,202,2.8,19.67,,5.21,,4.51,5.21,,,,19.67,,2.8
ID,2019,3,4,1,20401,34,,,,4.54,,4.45,5.81,,,20.08,20.97,3.3,2.7
ID,2019,3,4,2,20402,97,,,,4.06,,4.45,5.81,,,20.08,20.97,3.3,2.7
ID,2019,3,4,3,20403,56,,,,4.63,,4.45,5.81,,,20.08,20.97,3.3,2.7
ID,2019,3,4,4,20404,23,,,,4.97,,4.45,5.81,,,20.08,20.97,3.3,2.7
ID,2019,3,4,5,20405,202,2.7,20.97,,5.81,,4.45,5.81,,,20.08,20.97,3.3,2.7
ID,2019,3,4,6,20406,129,,,,5.4,,4.45,5.81,,,20.08,20.97,3.3,2.7
ID,2019,3,4,7,20407,187,,,,3.96,,4.45,5.81,,,20.08,20.97,3.3,2.7
ID,2019,3,4,8,20408,111,,,,4.54,,4.45,5.81,,,20.08,20.97,3.3,2.7
